CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score
14019,5317,4,1398.96,3,4,4
14741,5282,6,1400.34,2,4,4
14443,5324,7,1400.88,3,5,4
17083,5380,3,1405.78,4,3,4
16173,5286,7,1406.57,2,5,4
12947,5414,11,1407.29,4,5,4
15106,5288,7,1407.73,2,5,4
16394,5321,9,1412.06,3,5,4
15237,5272,4,1412.32,1,3,4
17004,5317,2,1412.94,3,2,4
14901,5282,10,1414.99,2,5,4
16012,5306,3,1415.29,3,3,4
14649,5275,4,1417.29,1,4,4
18116,5338,8,1418.03,3,5,4
15444,5280,2,1418.26,1,2,4
15128,5331,8,1419.54,3,5,4
17288,5280,7,1419.73,1,5,4
16503,5377,5,1421.43,4,4,4
17063,5279,11,1421.59,1,5,4
14740,5462,4,1423.21,5,4,4
16271,5273,6,1423.29,1,4,4
14403,5401,5,1426.31,4,4,4
16996,5301,9,1427.46,2,5,4
14035,5299,5,1428.02,2,4,4
16103,5278,6,1429.64,1,4,4
15426,5290,7,1429.9,2,5,4
17175,5315,5,1430.94,3,4,4
13475,5462,4,1431.78,5,4,4
14566,5381,1,1432.0,4,1,4
13717,5303,7,1432.26,3,5,4
14404,5304,7,1434.72,3,5,4
15858,5286,5,1438.85,2,4,4
15478,5311,2,1441.42,3,2,4
13477,5308,8,1441.53,3,5,4
13461,5309,3,1445.0,3,3,4
17073,5288,4,1446.09,2,4,4
16817,5273,13,1446.95,1,5,4
14591,5286,4,1447.14,2,4,4
14233,5314,5,1447.51,3,4,4
14875,5280,5,1448.72,1,4,4
14229,5322,5,1450.6,3,4,4
15987,5283,7,1451.28,2,5,4
13110,5302,8,1452.87,3,5,4
13309,5278,5,1456.79,1,4,4
16059,5336,6,1459.86,3,4,4
16359,5278,12,1460.37,1,5,4
14541,5329,8,1461.65,3,5,4
12882,5280,2,1463.04,1,2,4
15473,5285,10,1465.2,2,5,4
13692,5295,5,1466.87,2,4,4
12826,5273,8,1468.12,1,5,4
16348,5303,7,1469.45,3,5,4
14246,5381,3,1474.06,4,3,4
15983,5293,4,1475.02,2,4,4
17590,5273,3,1479.22,1,3,4
15427,5304,3,1483.14,3,3,4
16016,5274,10,1483.31,1,5,4
18016,5303,5,1483.56,3,4,4
14758,5415,4,1484.06,4,4,4
16755,5385,5,1484.63,4,4,4
14414,5362,8,1485.13,4,5,4
14878,5283,9,1485.54,2,5,4
16395,5331,5,1486.9,3,4,4
17553,5400,1,1487.6,4,1,4
17002,5344,4,1487.78,4,4,4
14963,5280,5,1487.8,1,4,4
15057,5546,2,1489.5,5,3,4
15916,5287,10,1491.24,2,5,4
13320,5341,6,1491.7,4,4,4
16279,5292,4,1496.68,2,4,4
17571,5321,4,1498.51,3,4,4
16762,5290,3,1501.38,2,3,4
15530,5292,4,1502.35,2,4,4
17152,5465,4,1503.5,5,4,4
12937,5286,4,1504.27,2,4,4
15625,5371,8,1504.56,4,5,4
15265,5422,2,1506.12,4,3,4
16910,5275,8,1510.06,1,5,4
17997,5345,12,1511.3,4,5,4
16053,5303,2,1511.95,3,2,4
15392,5275,5,1515.73,1,4,4
16748,5288,5,1515.9,2,4,4
15532,5296,6,1517.08,2,4,4
12818,5449,2,1517.88,5,3,4
13213,5327,6,1518.43,3,4,4
16880,5301,7,1519.08,2,5,4
16790,5274,8,1520.12,1,5,4
13764,5341,3,1521.76,4,3,4
15906,5290,8,1521.79,2,5,4
16066,5287,5,1521.87,2,4,4
16434,5300,7,1522.25,2,5,4
16244,5482,2,1522.75,5,3,4
13107,5315,5,1524.07,3,4,4
15620,5321,6,1524.4,3,4,4
14567,5306,3,1524.46,3,3,4
14321,5281,5,1530.75,1,4,4
12759,5323,3,1531.44,3,3,4
16283,5276,7,1531.51,1,4,4
17159,5292,4,1534.73,2,4,4
12877,5274,12,1535.77,1,5,4
13849,5322,2,1537.95,3,2,4
13397,5343,6,1539.18,4,4,4
13186,5310,5,1539.69,3,4,4
16365,5288,9,1540.42,2,5,4
15701,5273,4,1542.14,1,3,4
14442,5272,5,1544.62,1,4,4
14441,5271,10,1545.14,1,5,4
12352,5307,11,1545.41,3,5,4
14704,5282,9,1546.91,1,5,4
12865,5297,3,1548.07,2,3,4
15117,5285,6,1550.13,2,4,4
13659,5468,3,1550.85,5,3,4
15660,5296,12,1552.01,2,5,4
16369,5289,3,1553.66,2,3,4
14038,5349,4,1554.48,4,4,4
17085,5394,6,1555.05,4,4,4
13313,5293,5,1555.32,2,4,4
16676,5304,5,1558.72,3,4,4
17837,5313,10,1560.53,3,5,4
18239,5489,5,1561.61,5,4,4
13814,5327,3,1562.12,3,3,4
16496,5279,4,1562.22,1,4,4
15111,5300,3,1567.48,2,3,4
15611,5280,15,1568.39,1,5,4
18178,5384,6,1573.41,4,4,4
13634,5304,5,1575.16,3,4,4
16889,5465,3,1578.67,5,3,4
12393,5343,4,1582.6,4,4,4
16332,5299,8,1583.2,2,5,4
13850,5359,2,1586.81,4,3,4
14970,5339,4,1592.06,3,4,4
14719,5272,6,1592.18,1,4,4
14587,5289,10,1598.24,2,5,4
17828,5279,9,1599.97,1,5,4
16992,5281,6,1601.86,1,4,4
16466,5304,7,1603.46,3,5,4
14573,5450,13,1603.72,5,5,4
12783,5273,8,1603.87,1,5,4
15791,5314,3,1604.44,3,3,4
12868,5456,6,1607.06,5,4,4
12669,5421,4,1607.73,4,4,4
14918,5386,2,1610.15,4,3,4
13614,5295,4,1610.46,2,4,4
14312,5317,6,1611.59,3,4,4
15122,5356,6,1612.13,4,4,4
18161,5281,6,1612.79,1,4,4
14336,5287,4,1614.91,2,4,4
14937,5327,4,1617.63,3,4,4
14178,5279,7,1620.93,1,5,4
17101,5281,4,1621.73,1,4,4
17673,5272,7,1622.22,1,4,4
12530,5330,5,1623.63,3,4,4
13627,5330,7,1624.02,3,5,4
15172,5279,5,1624.05,1,4,4
13425,5379,3,1624.21,4,3,4
16987,5274,7,1625.05,1,4,4
14759,5275,3,1625.97,1,3,4
16515,5323,5,1627.13,3,4,4
12377,5586,2,1628.12,5,3,4
16398,5415,4,1631.15,4,4,4
14164,5341,2,1631.77,4,2,4
15953,5286,10,1634.53,2,5,4
12398,5316,1,1635.66,3,1,4
14837,5360,5,1641.2,4,4,4
15827,5344,20,1641.48,4,5,4
17284,5331,7,1641.68,3,5,4
15002,5386,4,1641.76,4,4,4
13162,5393,5,1644.99,4,4,4
13750,5324,5,1647.26,3,4,4
13184,5285,12,1648.79,2,5,4
17451,5272,10,1648.95,1,5,4
15826,5322,4,1649.36,3,4,4
16711,5274,5,1651.03,1,4,4
15549,5348,4,1655.76,4,4,4
13577,5296,5,1658.3,2,4,4
14045,5380,4,1659.75,4,4,4
15332,5637,4,1661.06,5,4,4
15024,5280,10,1661.33,1,5,4
15214,5272,8,1661.44,1,5,4
12912,5273,5,1662.3,1,4,4
16115,5280,8,1667.97,1,5,4
13647,5280,5,1670.22,1,4,4
17193,5306,9,1674.46,3,5,4
17656,5344,5,1674.69,4,4,4
13149,5285,4,1676.06,2,4,4
16638,5293,11,1676.47,2,5,4
14245,5447,5,1677.48,5,4,4
17147,5293,6,1679.64,2,4,4
12843,5336,9,1680.76,3,5,4
13924,5272,11,1682.08,1,5,4
15380,5279,6,1682.36,1,4,4
15240,5315,7,1685.57,3,5,4
12635,5360,2,1689.18,4,3,4
13763,5334,3,1689.46,3,3,4
16671,5299,3,1692.27,2,3,4
16813,5279,10,1692.98,1,5,4
12764,5587,1,1693.88,5,2,4
16775,5281,11,1695.66,1,5,4
14834,5288,8,1698.35,2,5,4
13824,5303,5,1698.94,3,4,4
16007,5318,4,1701.94,3,4,4
17282,5401,3,1703.41,4,3,4
15950,5272,5,1705.26,1,4,4
16791,5300,8,1706.28,2,5,4
16902,5387,1,1706.88,4,1,4
17162,5299,11,1707.21,2,5,4
12407,5320,5,1708.12,3,4,4
15947,5353,1,1708.24,4,1,4
13094,5292,16,1708.86,2,5,4
12405,5419,1,1710.39,4,1,4
17813,5285,7,1714.6,2,5,4
15267,5293,5,1717.36,2,4,4
17702,5301,6,1719.72,2,4,4
13157,5320,5,1721.57,3,4,4
15050,5296,5,1727.17,2,4,4
17043,5303,4,1735.18,3,4,4
14673,5274,5,1736.4,1,4,4
17457,5397,5,1737.7,4,4,4
13456,5288,7,1737.82,2,5,4
15241,5337,9,1738.59,3,5,4
17754,5271,6,1739.92,1,4,4
17353,5400,2,1740.0,4,3,4
17930,5306,5,1740.48,3,4,4
14595,5290,6,1740.6,2,4,4
13134,5343,7,1740.63,4,5,4
15674,5344,8,1744.02,4,5,4
15067,5349,3,1744.76,4,3,4
12523,5272,13,1745.57,1,5,4
13808,5276,5,1747.66,1,4,4
12645,5304,5,1755.38,3,4,4
12349,5289,1,1757.55,2,1,4
15220,5322,7,1758.92,3,5,4
12823,5345,5,1759.5,4,4,4
12424,5433,2,1760.96,4,3,4
17873,5351,6,1764.36,4,4,4
16751,5301,1,1764.72,2,1,4
14621,5272,6,1765.76,1,4,4
15594,5286,6,1767.53,2,4,4
15864,5293,8,1769.78,2,5,4
16681,5343,6,1770.34,4,4,4
14387,5303,3,1770.56,3,3,4
16719,5285,8,1773.92,2,5,4
16841,5307,7,1774.62,3,5,4
13481,5316,8,1776.81,3,5,4
17092,5321,4,1777.78,3,4,4
14215,5282,7,1777.92,1,5,4
16380,5332,1,1780.59,3,1,4
15260,5371,8,1780.77,4,5,4
17705,5274,10,1781.12,1,5,4
17629,5276,9,1784.12,1,5,4
14935,5568,1,1784.71,5,2,4
14608,5275,4,1785.15,1,4,4
13510,5272,5,1785.16,1,4,4
13875,5324,5,1786.79,3,4,4
17663,5296,9,1788.27,2,5,4
17648,5331,5,1789.55,3,4,4
18179,5280,6,1793.17,1,4,4
18235,5342,3,1796.48,4,3,4
12348,5346,4,1797.24,4,4,4
17750,5276,9,1797.57,1,5,4
13196,5282,4,1797.78,1,4,4
13562,5352,3,1799.33,4,3,4
16249,5323,5,1800.07,3,4,4
15812,5378,5,1801.14,4,4,4
14305,5342,5,1803.76,4,4,4
12381,5275,6,1803.96,1,4,4
13048,5285,5,1805.91,2,4,4
16979,5274,8,1809.05,1,5,4
13650,5287,7,1809.34,2,5,4
13725,5320,11,1809.81,3,5,4
16474,5278,11,1811.47,1,5,4
14533,5295,9,1812.62,2,5,4
16201,5274,5,1821.52,1,4,4
16169,5279,4,1822.97,1,4,4
16153,5320,5,1824.23,3,4,4
18122,5279,6,1826.21,1,4,4
15203,5296,6,1827.8,2,4,4
16152,5539,1,1829.04,5,2,4
18287,5313,3,1837.28,3,3,4
14459,5426,1,1837.92,4,1,4
17519,5288,7,1839.07,2,5,4
14216,5274,4,1839.3,1,3,4
12383,5455,6,1839.31,5,4,4
12963,5279,9,1841.03,1,5,4
16455,5334,7,1841.18,3,5,4
16102,5313,3,1842.14,3,3,4
17015,5299,3,1842.56,2,3,4
15814,5274,6,1842.73,1,4,4
12950,5273,3,1843.0,1,3,4
17469,5287,6,1843.06,2,4,4
18180,5275,6,1843.75,1,4,4
13421,5311,3,1848.98,3,3,4
12423,5271,9,1849.11,1,5,4
17422,5287,10,1853.13,2,5,4
13890,5272,14,1860.86,1,5,4
13982,5310,5,1861.11,3,4,4
14887,5350,1,1862.0,4,1,4
15351,5283,10,1862.14,2,5,4
17738,5290,5,1863.35,2,4,4
17787,5423,4,1865.19,4,4,4
14524,5302,9,1867.68,3,5,4
15367,5328,5,1867.69,3,4,4
15157,5274,5,1869.5,1,4,4
15021,5279,13,1872.28,1,5,4
16986,5300,2,1873.2,2,2,4
17293,5279,9,1875.11,1,5,4
16128,5288,5,1880.22,2,4,4
16170,5321,7,1880.42,3,5,4
17463,5287,6,1881.36,2,4,4
12853,5378,9,1881.7,4,5,4
15641,5376,4,1887.2,4,4,4
12371,5315,2,1887.96,3,2,4
14934,5343,3,1888.84,4,3,4
17870,5273,13,1889.4,1,5,4
12584,5274,18,1893.95,1,5,4
16942,5283,10,1894.11,2,5,4
12762,5278,2,1898.52,1,2,4
14210,5362,7,1900.89,4,5,4
16938,5279,5,1903.13,1,4,4
14250,5278,3,1904.05,1,3,4
15819,5320,4,1905.45,3,4,4
16150,5309,10,1906.07,3,5,4
17228,5286,8,1906.09,2,5,4
14409,5342,7,1908.25,4,5,4
16426,5273,10,1908.25,1,5,4
14285,5292,4,1910.01,2,4,4
15518,5335,13,1911.89,3,5,4
12457,5329,12,1917.78,3,5,4
12674,5282,7,1919.31,1,5,4
16983,5283,8,1920.2,2,5,4
13246,5289,7,1922.1,2,5,4
12528,5280,8,1922.28,1,5,4
14217,5272,24,1925.36,1,5,4
17490,5271,11,1926.88,1,5,4
17406,5601,5,1928.72,5,4,4
14655,5274,5,1930.15,1,4,4
14978,5343,5,1931.42,4,4,4
14472,5374,8,1936.84,4,5,4
14418,5274,3,1937.25,1,3,4
17337,5422,7,1944.32,4,5,4
14653,5272,7,1947.55,1,4,4
17554,5272,5,1952.45,1,4,4
14498,5313,5,1957.32,3,4,4
16341,5295,6,1959.38,2,4,4
17218,5275,10,1960.72,1,5,4
17790,5297,14,1965.55,2,5,4
14462,5334,15,1965.9,3,5,4
15493,5303,7,1967.25,3,5,4
13590,5282,7,1976.12,2,5,4
18204,5342,4,1979.3,4,4,4
12585,5505,4,1982.81,5,4,4
17940,5320,14,1983.58,3,5,4
13495,5278,6,1990.12,1,4,4
13593,5379,6,1990.28,4,4,4
17088,5299,4,1991.01,2,4,4
17679,5323,2,1992.11,3,2,4
17612,5324,10,1992.76,3,5,4
17827,5276,5,1995.46,1,4,4
13630,5276,11,1995.68,1,5,4
16698,5497,2,1998.0,5,3,4
18188,5286,4,1998.49,2,4,4
13305,5275,10,2000.86,1,5,4
16754,5643,1,2002.4,5,2,4
17082,5304,2,2003.85,3,2,4
14730,5272,8,2005.06,1,5,4
16098,5358,7,2005.63,4,5,4
15372,5408,1,2007.4,4,1,4
15531,5279,2,2007.44,1,2,4
14506,5288,5,2012.17,2,4,4
14188,5279,10,2018.91,1,5,4
18219,5273,11,2019.77,1,5,4
15341,5351,1,2020.52,4,1,4
18069,5297,7,2021.82,2,5,4
16875,5335,9,2023.47,3,5,4
14544,5295,2,2024.45,2,2,5
16358,5272,5,2024.95,1,4,5
16409,5307,5,2028.88,3,4,5
14001,5316,4,2030.33,3,4,5
17846,5356,1,2033.1,4,1,5
17090,5275,8,2041.85,1,5,5
14640,5286,8,2042.15,2,5,5
13450,5297,6,2043.72,2,4,5
14232,5302,8,2043.93,3,5,5
17597,5484,1,2044.37,5,1,5
17625,5289,4,2047.0,2,4,5
17086,5278,6,2050.08,1,4,5
12948,5287,8,2053.7,2,5,5
17667,5337,5,2055.51,3,4,5
13126,5275,10,2056.29,1,5,5
12518,5271,5,2056.89,1,4,5
12610,5293,7,2057.99,2,5,5
18241,5280,18,2058.09,1,5,5
17861,5274,9,2059.2,1,5,5
16281,5343,1,2062.06,4,1,5
12928,5306,5,2062.7,3,4,5
18231,5463,6,2066.17,5,4,5
14209,5281,7,2067.13,1,5,5
14482,5289,6,2068.15,2,4,5
14696,5275,9,2070.97,1,5,5
14306,5322,3,2083.42,3,3,5
18093,5364,5,2083.42,4,4,5
15834,5341,6,2084.9,4,4,5
16954,5271,9,2085.08,1,5,5
18044,5275,11,2085.65,1,5,5
14810,5311,11,2087.88,3,5,5
12501,5586,2,2089.68,5,3,5
13297,5278,4,2089.85,1,4,5
13571,5283,12,2092.32,2,5,5
18283,5274,16,2094.88,1,5,5
17191,5299,7,2095.13,2,5,5
15815,5334,5,2100.6,3,4,5
12560,5276,4,2101.39,1,4,5
14515,5288,6,2102.09,2,4,5
14461,5419,3,2103.06,4,3,5
18173,5357,4,2106.84,4,4,5
13265,5324,5,2107.66,3,4,5
13517,5330,5,2109.07,3,4,5
14407,5378,9,2111.08,4,5,5
14691,5301,5,2114.33,2,4,5
18008,5341,9,2116.19,4,5,5
13632,5295,6,2117.02,2,4,5
18061,5292,10,2119.41,2,5,5
15058,5296,11,2124.99,2,5,5
16407,5283,10,2126.93,2,5,5
14360,5302,4,2128.23,3,4,5
12909,5310,8,2128.83,3,5,5
17400,5397,5,2129.96,4,4,5
16379,5275,5,2131.9,1,4,5
14828,5467,3,2139.76,5,3,5
13317,5335,9,2140.07,3,5,5
16057,5275,10,2140.22,1,5,5
12633,5329,5,2140.63,3,4,5
17272,5313,5,2144.53,3,4,5
16966,5279,10,2148.47,1,5,5
13224,5331,3,2150.85,3,3,5
13755,5274,10,2154.68,1,5,5
12935,5273,8,2156.45,1,5,5
16456,5370,5,2158.37,4,4,5
12856,5278,8,2162.68,1,5,5
14341,5316,9,2166.38,3,5,5
15811,5288,9,2171.32,2,5,5
16076,5274,11,2173.53,1,5,5
14560,5278,24,2174.18,1,5,5
14808,5310,15,2175.37,3,5,5
15722,5306,6,2181.21,3,4,5
16628,5300,6,2183.04,2,4,5
15394,5280,4,2183.54,1,4,5
15179,5289,7,2186.2,2,5,5
13862,5289,10,2187.31,2,5,5
13365,5279,3,2191.22,1,3,5
16743,5300,8,2191.84,2,5,5
14776,5322,13,2195.58,3,5,5
15123,5278,2,2199.31,1,2,5
17696,5309,14,2201.05,3,5,5
14226,5299,7,2201.64,2,5,5
13680,5272,5,2202.31,1,4,5
13831,5287,6,2202.99,2,4,5
12755,5520,4,2203.2,5,4,5
13115,5279,14,2205.63,1,5,5
15797,5384,4,2207.4,4,4,5
14211,5324,13,2208.3,3,5,5
12653,5419,2,2209.85,4,3,5
17442,5300,10,2210.26,2,5,5
15373,5279,13,2213.11,1,5,5
17591,5344,8,2215.02,4,5,5
12876,5328,2,2218.02,3,2,5
12704,5278,10,2220.84,1,5,5
14825,5274,12,2226.91,1,5,5
18242,5343,4,2232.49,4,4,5
14700,5303,3,2235.3,3,3,5
16293,5279,12,2236.74,1,5,5
15281,5329,12,2239.95,3,5,5
15665,5439,2,2242.01,4,3,5
16782,5281,19,2242.25,1,5,5
16771,5304,5,2246.81,3,4,5
15235,5488,12,2247.51,5,5,5
14432,5280,6,2255.51,1,4,5
16209,5359,5,2262.62,4,4,5
13527,5304,8,2263.76,3,5,5
13700,5297,10,2265.12,2,5,5
18257,5310,12,2265.38,3,5,5
16550,5379,9,2266.25,4,5,5
16735,5349,7,2269.21,4,5,5
14466,5300,7,2272.4,2,5,5
17768,5279,3,2273.18,1,3,5
12782,5275,6,2273.32,1,4,5
17188,5282,9,2275.58,2,5,5
12684,5278,7,2283.63,1,4,5
17313,5288,2,2288.13,2,2,5
17744,5274,7,2291.08,1,4,5
12615,5273,4,2291.19,1,3,5
15704,5411,4,2293.62,4,4,5
13704,5276,10,2295.31,1,5,5
17954,5276,16,2295.37,1,5,5
15270,5286,9,2298.2,2,5,5
15105,5289,7,2298.93,2,5,5
17211,5297,9,2299.67,2,5,5
15785,5300,8,2303.75,2,5,5
15288,5314,5,2306.52,3,4,5
14290,5282,6,2307.45,1,4,5
17838,5297,6,2312.7,2,4,5
13394,5272,10,2312.8,1,5,5
13994,5274,6,2313.14,1,4,5
15755,5272,8,2318.88,1,5,5
14309,5279,10,2319.68,1,5,5
14239,5314,13,2323.5,3,5,5
12483,5288,13,2327.13,2,5,5
17434,5273,9,2333.42,1,5,5
18259,5295,3,2338.6,2,3,5
13908,5350,5,2347.05,4,4,5
15527,5289,10,2348.82,2,5,5
15140,5323,8,2350.0,3,5,5
14502,5290,14,2351.02,2,5,5
14440,5279,5,2357.68,1,4,5
14030,5289,8,2360.09,2,5,5
15370,5311,8,2360.55,3,5,5
17634,5307,9,2361.97,3,5,5
14493,5278,7,2362.84,1,4,5
13722,5391,4,2369.16,4,4,5
14930,5379,3,2372.86,4,3,5
18065,5276,15,2380.08,1,5,5
17722,5367,6,2380.64,4,4,5
14554,5281,4,2381.04,1,4,5
17530,5272,10,2385.0,1,5,5
17071,5279,14,2385.48,1,5,5
13141,5355,6,2385.8,4,4,5
15980,5359,3,2398.86,4,3,5
17589,5331,4,2404.17,3,4,5
12397,5306,2,2409.9,3,2,5
16143,5274,7,2419.84,1,4,5
15089,5281,6,2420.84,1,4,5
13658,5280,7,2421.47,1,5,5
15606,5328,11,2422.64,3,5,5
14766,5279,8,2423.07,1,5,5
13949,5273,6,2427.32,1,4,5
13588,5286,13,2445.12,2,5,5
14163,5358,4,2445.91,4,4,5
15750,5273,9,2451.23,1,5,5
14659,5279,12,2456.53,1,5,5
14842,5306,8,2456.8,3,5,5
14315,5292,7,2456.98,2,5,5
17682,5281,7,2459.33,1,5,5
15932,5275,11,2461.85,1,5,5
13784,5280,11,2462.79,1,5,5
17131,5276,5,2463.17,1,4,5
12517,5299,6,2464.89,2,4,5
17164,5303,8,2466.4,3,5,5
12455,5344,6,2466.86,4,4,5
13507,5274,4,2479.16,1,3,5
16710,5290,10,2483.04,2,5,5
12913,5275,5,2483.63,1,4,5
15271,5278,16,2485.82,1,5,5
14701,5281,12,2486.22,1,5,5
14546,5275,9,2487.02,1,5,5
16477,5334,7,2494.46,3,5,5
13975,5302,7,2503.23,2,5,5
13695,5302,15,2504.13,3,5,5
17449,5273,8,2504.86,1,5,5
18245,5278,8,2507.56,1,5,5
17700,5287,6,2508.89,2,4,5
17314,5295,11,2514.76,2,5,5
17728,5274,5,2515.68,1,4,5
15245,5405,3,2515.84,4,3,5
17317,5317,5,2524.02,3,4,5
16912,5294,14,2528.67,2,5,5
13471,5272,4,2531.58,1,3,5
14243,5279,14,2535.88,1,5,5
18075,5294,14,2538.72,2,5,5
13883,5272,9,2538.75,1,5,5
14334,5287,9,2539.46,2,5,5
14676,5302,8,2543.24,3,5,5
13344,5338,3,2543.72,3,3,5
13136,5321,11,2545.38,3,5,5
15572,5275,7,2552.86,1,4,5
14397,5271,23,2556.68,1,5,5
16308,5308,4,2560.0,3,4,5
15033,5275,11,2571.02,1,5,5
17655,5281,8,2571.74,1,5,5
15521,5307,13,2574.65,3,5,5
15485,5301,3,2575.0,2,3,5
13911,5328,9,2580.91,3,5,5
12600,5299,11,2581.04,2,5,5
12520,5350,6,2582.51,4,4,5
13021,5275,12,2584.4,1,5,5
13895,5292,5,2588.12,2,4,5
13983,5300,13,2590.46,2,5,5
15782,5280,4,2593.94,1,4,5
18260,5443,8,2595.0,4,5,5
16919,5427,11,2596.45,4,5,5
13644,5279,5,2597.52,1,4,5
13422,5322,2,2601.55,3,2,5
14408,5281,7,2606.53,1,5,5
16241,5280,13,2607.87,1,5,5
12726,5299,7,2609.1,2,5,5
16255,5287,10,2609.3,2,5,5
17346,5274,16,2611.58,1,5,5
12836,5330,4,2612.86,3,4,5
12625,5482,3,2614.32,5,3,5
12708,5300,16,2616.32,2,5,5
14262,5279,8,2618.23,1,5,5
18210,5272,6,2621.38,1,4,5
17965,5308,14,2622.57,3,5,5
15752,5310,8,2628.93,3,5,5
12721,5302,7,2628.98,3,5,5
16618,5302,6,2630.64,3,4,5
13771,5335,5,2631.7,3,4,5
18077,5279,11,2633.01,1,5,5
17402,5275,13,2633.85,1,5,5
15671,5289,10,2635.49,2,5,5
13804,5301,7,2635.79,2,5,5
15696,5304,12,2644.46,3,5,5
15321,5320,4,2650.73,3,4,5
13851,5366,3,2651.46,4,3,5
17069,5299,13,2655.22,2,5,5
14439,5590,1,2661.24,5,2,5
12360,5323,3,2662.06,3,3,5
14713,5280,12,2664.26,1,5,5
15796,5272,10,2666.61,1,5,5
14732,5279,10,2686.34,1,5,5
17386,5278,6,2686.42,1,4,5
14107,5322,8,2688.48,3,5,5
18097,5278,7,2692.85,1,5,5
13971,5279,11,2702.22,1,5,5
13654,5314,6,2707.33,3,4,5
13285,5294,4,2709.12,2,4,5
12840,5414,6,2714.27,4,4,5
18230,5280,10,2716.6,1,5,5
12380,5292,5,2720.56,2,4,5
16003,5300,5,2735.37,2,4,5
14121,5274,6,2740.3,1,4,5
14125,5281,3,2740.43,1,3,5
17213,5311,11,2741.08,3,5,5
14903,5292,10,2744.48,2,5,5
17504,5477,10,2745.28,5,5,5
14854,5349,8,2749.89,4,5,5
13870,5273,10,2751.25,1,5,5
12578,5292,4,2753.36,2,4,5
16316,5335,12,2755.56,3,5,5
15993,5279,10,2756.82,1,5,5
14626,5279,7,2757.07,1,5,5
16764,5274,18,2758.25,1,5,5
15114,5301,10,2760.56,2,5,5
16871,5293,7,2761.49,2,5,5
13230,5275,15,2763.41,1,5,5
13735,5295,8,2766.18,2,5,5
15356,5302,10,2766.5,2,5,5
17644,5272,17,2768.98,1,5,5
13769,5273,16,2771.87,1,5,5
14112,5293,12,2774.17,2,5,5
12388,5286,6,2780.66,2,4,5
16928,5351,19,2781.5,4,5,5
17739,5282,8,2786.05,2,5,5
12758,5387,2,2791.59,4,3,5
14572,5274,10,2803.69,1,5,5
16081,5327,5,2806.9,3,4,5
12356,5293,3,2811.43,2,3,5
15984,5273,11,2816.97,1,5,5
13174,5287,3,2817.03,2,3,5
17596,5294,7,2827.93,2,5,5
14852,5329,6,2836.69,3,4,5
14711,5281,12,2838.2,1,5,5
14535,5330,4,2841.09,3,4,5
12408,5303,9,2842.57,3,5,5
12473,5300,9,2848.23,2,5,5
14299,5279,18,2855.35,1,5,5
18145,5283,4,2861.55,2,4,5
12685,5299,6,2863.08,2,4,5
15628,5275,10,2865.64,1,5,5
13901,5343,5,2867.2,4,4,5
14005,5280,5,2874.72,1,4,5
16633,5288,7,2878.15,2,5,5
14251,5272,5,2879.7,1,4,5
15673,5359,4,2881.02,4,4,5
18144,5278,12,2888.75,1,5,5
17924,5272,13,2894.33,1,5,5
12438,5285,2,2906.85,2,2,5
14543,5274,21,2916.17,1,5,5
13451,5297,6,2916.45,2,4,5
12906,5282,5,2919.81,1,4,5
17512,5299,11,2920.04,2,5,5
14530,5296,6,2925.91,2,4,5
14032,5273,18,2929.84,1,5,5
14868,5274,9,2939.64,1,5,5
17444,5418,3,2940.04,4,3,5
16393,5273,20,2941.05,1,5,5
12754,5506,5,2949.12,5,4,5
14146,5279,6,2949.57,1,4,5
17084,5306,2,2949.75,3,2,5
14639,5323,8,2952.34,3,5,5
17659,5274,14,2954.75,1,5,5
15514,5283,13,2963.19,2,5,5
16497,5320,6,2965.69,3,4,5
15854,5275,12,2974.65,1,5,5
15687,5279,11,2981.5,1,5,5
12916,5409,5,2982.35,4,4,5
12670,5281,6,2986.15,1,4,5
14307,5359,6,2995.72,4,4,5
12395,5286,15,2998.28,2,5,5
15861,5283,9,3000.36,2,5,5
12598,5280,9,3002.68,1,5,5
16678,5273,17,3013.83,1,5,5
18094,5352,7,3017.3,4,5,5
13631,5370,12,3021.77,4,5,5
16156,5279,13,3024.62,1,5,5
17799,5293,11,3026.08,2,5,5
16709,5355,5,3029.87,4,4,5
16607,5288,16,3038.67,2,5,5
16686,5318,9,3043.48,3,5,5
14456,5276,14,3047.63,1,5,5
16940,5323,3,3049.88,3,3,5
16218,5300,8,3054.87,2,5,5
18272,5273,7,3064.78,1,4,5
14565,5366,6,3073.77,4,4,5
12910,5294,8,3075.04,2,5,5
13047,5302,18,3079.1,2,5,5
15998,5307,6,3084.17,3,4,5
16905,5276,8,3085.48,1,5,5
13362,5274,5,3085.49,1,4,5
16326,5276,15,3085.96,1,5,5
14257,5322,6,3087.27,3,4,5
15491,5366,7,3090.85,4,5,5
14099,5287,12,3092.97,2,5,5
14235,5281,6,3093.86,1,4,5
17059,5300,5,3095.04,2,4,5
13135,5467,1,3096.0,5,1,5
13742,5287,14,3102.42,2,5,5
13869,5394,4,3104.95,4,4,5
17672,5314,4,3106.62,3,4,5
14175,5322,7,3108.06,3,5,5
13685,5273,7,3119.44,1,4,5
17231,5283,14,3127.82,2,5,5
15065,5308,6,3135.98,3,4,5
15632,5286,10,3147.31,2,5,5
14145,5317,5,3148.2,3,4,5
12456,5315,4,3153.89,3,4,5
